id,title,desc,loc,date,tags
28317,Detroiters Speak - From Failed Urbanism to Failed Regionalism,"In this second of two historical sessions, Peter Hammer will facilitate a discussion about Detroit and the metropolitan region that emerged in the postwar period (1940s-1980s). Topics will include examining both corporate and governmental roles in fueling a spatially segregated and racially/economically inequitable Detroit region, deindustrialization, the emergence of the majority-Black Detroit in the 70s and the associated racial narratives that became increasingly employed across the region. Speakers will include Deborah Bunkley (Whose Hamtramck family was displaced by 1960s ""urban removal"" and was a successful plaintiff in Judge Damon Keith's 1971 ruling against the City of Detroit), Heather Thompson (Professor History, UM-Ann Arbor, born/raised in Detroit) and Ruth Johnson (Assistant Director of Transit Riders United.) Free bus transportation via the MDetroit Connector Bus will be provided for this class. The Bus (Indian Trails) will depart the Central Campus Transit Center at 5:40pm, and stop directly outside of the Cass Corridor Commons right around 7pm. At the end of the class (no later than 9pm), the Bus will depart the Cass Commons Corridor and return to the Central Campus Transit Center by no later than 10pm. ***Wifi is available on the bus.***","Cass Corridor Commons, 4605 Cass Avenue, Detroit, MI",['2016-02-18 19:00'],"['Activism', 'African american', 'Alumni', 'Community service', 'Culture', 'Detroit', 'Discussion', 'Diversity', 'Education', 'Food', 'Free', 'Graduate', 'History', 'Inclusion', 'Law', 'Lifelong learning', 'Multicultural', 'Politics', 'Public policy', 'Social impact', 'Social justice', 'Undergraduate']"
28319,Detroiters Speak - Reflecting on our History (Midterm Reflection),"This midterm reflection session will encourage participants to reflect on what they heard and learned in the first half of this course. There will be ample opportunity to ask questions, gain clarifications, and to process - both individually and collectively - the Detroit history that emerged in Sessions 1-3. In addition, there will be opportunities to engage with each other, to exchange different perspectives and narratives of Detroit, and to analyze and assess our understanding of the past. Free bus transportation via the MDetroit Connector Bus will be provided for this class. The Bus (Indian Trails) will depart the Central Campus Transit Center at 5:40pm, and stop directly outside of the Cass Corridor Commons right around 7pm. At the end of the class (no later than 9pm), the Bus will depart the Cass Commons Corridor and return to the Central Campus Transit Center by no later than 10pm. ***Wifi is available on the bus.***","Cass Corridor Commons, 4605 Cass Avenue, Detroit, MI",['2016-02-25 19:00'],"['Activism', 'African american', 'Alumni', 'Community service', 'Culture', 'Detroit', 'Diversity', 'Education', 'Food', 'Free', 'Graduate', 'History', 'Inclusion', 'Law', 'Lifelong learning', 'Multicultural', 'Politics', 'Public policy', 'Social impact', 'Social justice', 'Undergraduate']"
28372,International Potluck,"A Potluck is a social gathering where people bring dishes they like and share amongst one another. This is a chance for you to exchange recipes, eat some delicious food, and connect with other international students and scholars. Each participant will bring a dish that will serve about five people. There is a kitchen with a microwave and an oven which you can use to reheat your dish if necessary. It is totally acceptable to bring a prepared dish, buy something from the store, order a dish from your favorite restaurant, etc. Co-sponsored by the International Center and Ecumenical Center and International Residence (ECIR).",ECIR Community Room (921 Church Street). ECIR is located a 3 minute walk from the Ross Business School.,['2016-03-18 18:00'],"['Food', 'Social']"
28394,mmmmmmm writing,You're invited! Stop by Sweetland's Peer Writing Center in Angell Hall from 10am-12pm for a Washtenaw Dairy donut and say hi! Meet our writing consultants and learn how easy it is to use Sweetland's writing services.,Map Angell Hall - G219,['2016-01-29 10:00'],"['Food', 'Free', 'International', 'Undergraduate', 'Writing']"
28395,"Friday Flicks - ""Steve Jobs""","Friday Flicks presents ""Steve Jobs"" this week in the Michigan Union Kuenzel Room at 9pm. Join us for popcorn and refreshments! ""His passion and ingenuity have been the driving force behind the digital age. However his drive to revolutionize technology was sacrificial. Ultimately it affected his family life and possibly his health. In this revealing film we explore the trials and triumphs of a modern day genius, the late CEO of Apple inc. Steven Paul Jobs.""",Map Michigan Union - Kuenzel Room,['2016-01-29 21:00'],"['Film', 'Food', 'Free']"
28447,"""Bodies of Knowledge: A Talk by Dr. Debotri Dhar""","Please join us for a brown bag lunch to hear Professor Debotri Dhar, Jean Campbell Visiting Scholar at U-M’s Center for the Education of Women, and Lecturer in Women’s Studies, speak about her research works-in-progress. Dr. Dhar will present key insights from her monograph Violence, Knowledge and the Female Body: Interrogating Rape Narratives; a forthcoming co-edited volume Education in South Asia and the Indian Ocean Islands; as well as an article on feminist theory, comparative religion, and love. Dr. Dhar’s transdisciplinary research explores, though the lens of gender, the intersections between disciplines, epistemic frames, theory and praxis, in order to ask critical questions pertaining to gender, sexual violence, and education. The talk will interrogate how hegemonic understandings of “bodies” — seen in terms of both gender and knowledge — frame and mediate national and transnational initiatives on sexual violence and education. Dr. Dhar is particularly interested in situating these initiatives within the difficult dialogues between “the east” and “the west,” in light of past and present colonial practices, to examine the possibilities and limitations of love as a (feminist) method. This event is free and open to the public. Please feel free to bring your lunch. Indian appetizers will be ordered so please RSVP below! http://www.cew.umich.edu/progevents/bodies-knowledge-talk-dr-debotri-dhar/20160121","Map School of Education - Brownlee Room 2327, 610 East University Street, Ann Arbor",['2016-03-16 12:00'],"['Activism', 'Books', 'Culture', 'Discussion', 'Diversity', 'Food', 'Free', 'Graduate', 'Graduate school', 'Inclusion', 'India', 'International', 'Lecture', 'Literature', 'Research', 'Sociology', 'Undergraduate', ""Women's studies"", 'Writing']"
28456,My Brothers,"Student involvement allows students to engage with their peers & explore areas of interest. But as men of color, we may have to hold back parts of our identity or increase our sense of masculinity depending on the spaces. Even as we move on into our professions, the want & need to continue to be involved in organizations such as Greek Letter Organizations (GLO's), industry based organizations, or even community based organizations may continue. How are our identities as men of color supported in these spaces, as students & as professionals? How are we navigating spaces where our identity/ies is not the focal point of the organization? How do we want our involvement to look like in these organizations beyond college & how are our identities being showed & supported within them? Come take part in an interesting conversation of how our involvement reflects our identities as men of color through dialogue & an activity. When: Tuesday February 9th, 12PM - 1:30PM Located: Central Student Government - Chambers Room (3rd floor Michigan Union) Complementary food & beverages provided My Brothers is a lunch series open to all students, faculty and staff that address the unique needs and experiences of men of color at the University of Michigan in a safe, open space. All sessions include free lunch and are open to students, faculty, and staff. Our Mission: My Brothers seeks to empower men of color around issues of identity, intercultural competency, health, and wellness that affect them in an open atmosphere. The program welcomes all University of Michigan men of color, undergraduate and graduate, faculty and staff. Upcoming Sessions for Winter 2016 semester: Tuesday February 9th, 2016 Tuesday March 15th, 2016 Tuesday April 5th, 2016",Map Michigan Union - Central Student Government - Chambers Room,['2016-02-09 12:00'],"['Diversity', 'Food', 'Free', 'Inclusion', 'Leadership', 'Mass meeting', 'Mesa', 'Multicultural', 'Social impact', 'Social justice', 'Workshop']"
28461,Craft the Stress Away,"Got stress? Join us in the Atrium of Pierpont on Tuesday, Feb. 16 from 6-8 PM to paint your own canvas, color, eat free food, and more! Craft all of that stress away!",Map Pierpont Commons,['2016-02-16 18:00'],"['Art', 'Food', 'Free', 'Social']"
28476,Super Bowl Dinner,All your favorite fan food. With special selections in honor of the Denver Broncos and the Carolina Panthers.,Map South Quadrangle - and All Dining Halls,['2016-02-07 17:00'],['Food']
28477,Luau Dinner,"Featuring smoked or rotisserie pork, sweet potatoes, tofu vegetable kabob with multigrain pilaf, Thai chicken with grilled pineapple, coconut cream pie, pineapple upside down cake and pineapple smoothies (yum!)",Map South Quadrangle - and All Dining Halls,['2016-02-17 17:00'],['Food']
28478,Citrus Week,Pucker Up. It’s Citrus Week! 2/22 Citrus Salad 2/23 Lemon Poppy Seed Pancakes 2/24 Quinoa Orange and Herb 2/25 Tangy Citrus Noodles 2/26 Coconut Lime Soup/Stir Fry,Map South Quadrangle - and All Dining Halls,"['2016-02-22 17:00', '2016-02-23 17:00', '2016-02-24 17:00', '2016-02-25 17:00', '2016-02-26 17:00']",['Food']
28479,MSC Fish Fridays,Look for a delish fish dish at both lunch and dinner. And look for the MSC label. It means the fish has been certified by the Marine Stewardship Council as sustainably caught.,Map South Quadrangle - and All Dining Halls,"['2016-02-12 12:00', '2016-02-19 12:00', '2016-02-26 12:00', '2016-03-04 12:00', '2016-03-11 12:00', '2016-03-18 12:00']",['Food']
28507,RHA Iron Chef Competition,Do you have what it takes to be U-M’s next Iron Chef? Sign up with your best foodie friend to participate in this Iron Chef-style competition sponsored by your Residence Hall Association (RHA). Teams of two will have one hour to create a dish using ingredients supplied by MDining and prizes will be award to the top teams each day. Not ready to face the competition? Stop by and cheer! Register your team at rha.umich.edu,Map South Quadrangle - Dining Hall,"['2016-02-20 11:00', '2016-02-21 11:00']","['Food', 'Free']"
28613,Science Trivia Night at the U-M Museum of Natural History,"Doors open at 5:30. Trivia starts promptly at 6pm. Mingle with friends, compete for prizes and learn something cool! Form teams of no more than 5 ahead of time. U-M students and students from other colleges and universities welcome. (must have Mcard or other student ID) FREE Popcorn & Insomnia Cookies! PRIZES from Comet Coffee, Cherry Republic, Chipotle, MDen, Douglas J Salon and more!",Map Ruthven Museums Building,['2016-02-05 17:30'],"['Food', 'Free', 'Games', 'Networking']"
28639,North Campus Off-Campus Housing Fair,"Visit the Off-Campus Housing Fair on North Campus to explore your options for off-campus living! Meet property managers in person, talk with a Financial Aid Advisor and current off-campus students, enter to win great prizes, and grab some lunch! Open to all students, faculty, staff, and community members!",Map Duderstadt Center (Media Union) - Atrium and Connector,['2016-02-23 11:00'],"['Food', 'Free', 'North campus']"
28640,Central Campus Off-Campus Housing Fair,"The housing fairs are meant to simplify the search for students seeking off-campus housing. Students will have the opportunity to: - Speak with landlords face-to-face to learn about pricing and amenities - Explore their options of homes and apartments in the Ann Arbor area - Receive peer-to-peer support from Neighborhood Ambassadors - Check in with campus partners about legal considerations, conflict resolution, off-campus transportation, and home safety Jimmy Johns will be passing out free sandwiches at the North Campus Fair! Attendees can enter to win one of two giveaways at both fairs at the Beyond the Diag table: (1) GoPro HERO Session 5 and (2) Michigan Gear Gift Basket. Faculty and staff are encouraged to attend to learn how they can support students through this process. Open to all students, faculty, staff, and community members!",Map Michigan Union - Rogel Ballroom (2nd Floor),['2016-11-02 11:00'],"['Food', 'Free', 'Graduate', 'Undergraduate']"
28700,Spectrum Center Day w/ Michigan Basketball!,Come cheer on your Michigan Women's Basketball Team as they take on Illinois! Pre-game reception with FREE FOOD @ 1pm Game starts @ 2pm! **Pre-game reception will be located on the main level concourse at the top of the escalators in Crisler Center** Anyone with an MCard can enter the game for FREE by showing it at the box office. Anyone else can pre-purchase tickets for just $3 each by going to mgoblue.com/go/promo and typing in SPECTRUM.,Map Crisler Arena,['2016-02-07 13:00'],"['Athletics', ""Athletics - women's basketball"", 'Food', 'Free', 'Lgbt']"
28704,Mochas & Masterpieces: Zentangle Artwork,"Join us in the Kalamazoo Room of the Michigan League on Thursday, Feb 25th at 7PM with instructors from the Ann Arbor Art Center to learn how to create Zentangle Artwork on canvas. Light refreshments will be provided (Brownies, Coffee, &Hot Chocolate). We have a 25 person capacity so RSVP here to save your space! $5/person http://goo.gl/forms/8eDsU0DE02",Map Michigan League - Kalamazoo Room,['2016-02-25 19:00'],"['Art', 'Food']"
28718,Maize & Blue Cupboard Distribution,"Monthly food distributions at R2105A of the Michigan Union, serving Michigan students one Wednesday every month!",Map Michigan Union - 2105A,['2016-02-10 18:00'],"['Food', 'Free', 'Nutrition']"
28719,Fall in Love with YouMix,"""Fall in Love with YouMix"" Friday, Feb. 5th in the Michigan Union from 10PM-1AM. There will be yoga, massages, love letters, a bear factory, ballroom dancing, friendship bracelets, a viewing of The Hunger Games: Mocking Jay Part 2, & a chocolate fountain!",Map Michigan Union,['2016-02-05 22:00'],"['Dance', 'Film', 'Food', 'Free', 'Social', 'Umix']"
28730,WAKE UP Seminar: Get the 411 on Sexual Health,"Join us for an open and candid discussion on how to access accurate and up to date information on maintaining a healthy sexuality. WAKE UP (Wellness Advocacy Keen-ness and Engagement in Undergraduate Programs) is a monthly seminar out of the Office of Academic Multicultural Initiatives. The seminar topics range from financial health, communication in relationships, spiritual health, and more! Lunch Provided! Bring a friend! RSVP requested - lapidos@umich.edu",Map Student Activities Building - 3009 Office of Academic Multicultural Initiatives,['2016-02-18 12:00'],"['Discussion', 'Diversity', 'Food', 'Free', 'Inclusion', 'Multicultural']"
28731,WAKE UP Seminar: Life after Graduation,"Join us for a panel discussion as we hear from recent Graduates of the University of Michigan. Panelists are in the working world and in Graduate School. We will hear about their successes and challenges, and have opportunities to ask them the questions you want to know! #adulting WAKE UP (Wellness Advocacy Keen-ness and Engagement in Undergraduate Programs) is a monthly seminar out of the Office of Academic Multicultural Initiatives. The seminar topics range from financial health, communication in relationships, spiritual health, and more! Lunch Provided! Bring a friend! RSVP requested - lapidos@umich.edu",Map Student Activities Building - 3009 Office of Academic Multicultural Initiatives,['2016-03-17 12:00'],"['Career', 'Commencement', 'Discussion', 'Food', 'Free', 'Graduate', 'Multicultural', 'Storytelling', 'Undergraduate']"
28732,WAKE UP Seminar: In the Spirit,"Join us for a lively discussion on the role that spirituality plays in your life. WAKE UP (Wellness Advocacy Keen-ness and Engagement in Undergraduate Programs) is a monthly seminar out of the Office of Academic Multicultural Initiatives. The seminar topics range from financial health, communication in relationships, spiritual health, and more! Lunch Provided! Bring a friend! RSVP requested - lapidos@umich.edu",Map Student Activities Building - 3009 Office of Academic Multicultural Initiatives,['2016-04-14 12:00'],"['Discussion', 'Diversity', 'Food', 'Free', 'Graduate', 'Inclusion', 'Multicultural', 'Religious', 'Storytelling', 'Undergraduate']"
28735,Sexpertise,"How can I communicate about what I want and don't want? What can I do to improve my sexual health and wellness? How do identies, the media, and policies shape our sexuality? Find the answers to these and other questions at Sexpertise 2016! Sexpertise is a three-day conference from February 9th to 11th, 2016. It engages students, faculty, and community practitioners in discussion and learning about sexuality and relationships. Through a diverse group of sessions, we'll explore topics of interest to the U-M student community including pleasure, culture, wellness, relationships, and more! All events are free and open to the public. Registration is not required, and you are invited to attend one, a few, or all sessions! Thursday, February 11 Hussey Room*, 2nd Floor, Michigan League 5:00 - 6:00 PM: Myth Busters: The Stigma Edition Dr. Terri Conley Ever wondered which gender experienced desire most? Ever hear a fact about sex or stigma and think to yourself that it just can't be true? This session, led by Associate Professor of Psychology and Women’s Studies Dr. Terri Conley, will explore those myths and how they get perpetuated. 6:00 - 7:00 PM: Creating Complex Characters: LGBTQ Persons in Film Dr. Candace Moore Are you a fan of Will and Grace, Modern Family, or the L word? Or just curious to see the evolution of the representation of sexual minorities in film and media? This session will broadly examine LGBTQ sexuality in moving image media. Dr. Candace Moore, Assistant Professor in Women’s Studies and instructor in Screen Arts & Cultures, will guide participants through historical perspectives and help dissect the messages we see every day. 7:00 - 8:00 PM: Sexual Trafficking and Slavery: A U.S. Legal Perspective Katie Reyzis, U-M Law School student The sale and shipment of human beings is an ancient practice that unfortunately continues today. Human trafficking is common throughout the world and is often strongly connected to sexual trafficking and sexual slavery. Join us to hear more about sexual trafficking and the US legal system from Katie Reyzis, a University of Michigan Law School student working with the Human Trafficking Clinic. Participants will gain insight into the system of sexual slavery, the difficulties of prosecution of offenders in the US and actions we can take to help end this practice 8:00 - 9:00 PM: Sexcapade: A Skill-Building Carnival! Presented by Sexperteam - *2nd Floor Concourse, outside Hussey Room Come one. Come all! Step right up and get your tickets to experience hands-on learning and fun about sexuality and wellness! Fabulous raffle prizes are an added bonus for attending our concluding event! Join us to win some great knowledge and gifts as we celebrate the end of Sexpertise 2016!","Map Michigan League - Hussey Room, 2nd Floor",['2016-02-11 17:00'],"['Activism', 'Conference', 'Culture', 'Diversity', 'Film', 'Food', 'Free', 'Health & wellness', 'Law', 'Lgbt', 'Psychology', 'Public health', 'Public policy', 'Research', 'Social', 'Social impact', 'Social justice', 'Sociology', ""Women's studies"", 'Workshop']"
28753,"ArtsX UMMA: Student Roundtable: Leadership, Diversity, & the Arts","A gathering of students to bring different groups together on campus who are interested in leadership, diversity, and the arts. The program will include dynamic, short presentations and opportunities for networking, discussion, and building an audience with other students on campus, as well as connecting with potential partners and collaborators. Hosted by the UMMA Student Engagement Council, which serves as a direct link between U-M students and the Art Museum. It is dedicated to helping support UMMA's mission of commitment to students and engagement with the arts.",Map Museum of Art - Helmut Stern Auditorium,['2016-02-10 18:00'],"['Activism', 'Art', 'Culture', 'Discussion', 'Diversity', 'Food', 'Free', 'Inclusion', 'Leadership', 'Multicultural', 'Networking', 'Social impact', 'Social justice', 'Umma', 'Visual arts']"
28841,"Speaking Engagement sponsored by KIND Healthy Snacks: Lindsay Haas, Michigan Dining","As part of Member Appreciation Month, join us to hear from Michigan Dining's own registered dietitian and nutrition support specialist, Lindsay Haas. Learn about how to make healthy snack decisions while on the go. Attendees will walk away with complimentary KIND Healthy Snacks gift bags and tons of healthy tips! And, Unlimited Group-X Passes will be raffled off to three lucky attendees! Leave your mark on the KIND vision board before or after the event. This event is open to currently enrolled UM students and Recreational Sports members. Pre-registration is required for attendance, spots are limited: https://sessions.studentlife.umich.edu/track/event/session/2575",Map Central Campus Recreation Building - 3040,['2016-02-23 17:00'],"['Fitness', 'Food', 'Free', 'Health & wellness', 'Nutrition', 'Rec sports']"
28846,Tenth Annual Research and Scholarship in Engineering Education Poster Fair,"Many faculty and graduate students across the university are engaged in scholarly work in the field of engineering education. At this poster session, colleagues will share their research and scholarship on a variety of topics including applications of innovative teaching methods in engineering courses.",Map Lurie Robert H. Engin. Ctr - LEC Johnson Rooms,['2016-04-19 12:00'],"['Food', 'Graduate', 'Seminar']"
28847,Therapy Dogs @ North Quad!,"Come take a break from studying to cuddle with our favorite furry fellows, brought to you by Therapaws. Free food and other relaxing activities. Event organized by North Quad Programming.",Map North Quad - Space 2435,['2016-04-22 13:00'],"['Food', 'Free', 'Games', 'Health & wellness', 'Social']"
28882,Intercultural Communication Program Suite Event: UBUNTU,"The Intercultural Communication Program Suite (ICPS) is hosted by the Office of Academic Multicultural Initiatives (OAMI) and is an engaging flow of programs that increase your intercultural communication skills through reflection, cultural knowledge, courageous conversations and intentional workshops that will connect your skills to your personal leadership vision and academic path. At this workshop, through engaging activities and speaking with others you will learn more about how to see those from different cultures than your own. Have fun, relax and meet new friends! FREE NOODLES AND COMPANY! This is the first workshop in the Winter Semester ICPS Series. We hope you can make it to all the events throughout this semester!",Map Student Activities Building - 3009 Office of Academic Multicultural Initiatives,['2016-02-11 18:00'],"['Culture', 'Discussion', 'Diversity', 'Food', 'Free', 'Graduate', 'Inclusion', 'International', 'Leadership', 'Multicultural', 'Social justice', 'Storytelling', 'Undergraduate']"
28884,Michigan vs OSU Watch Party,"Join us February 16th starting at 6:30PM in the Vandenberg Room of the Michigan League to support Michigan Men's Basketball as they go head to head with OSU. Streaming of the game, pizza, & snacks will be provided!",Off Campus Location,['2016-02-16 18:30'],"['Athletics', ""Athletics - men's basketball"", 'Food', 'Free', 'Social']"
28905,Indonesian Cultural Night 2016,"ICN will showcase the beauty and splendor of the various ethnic cultures uniquely Indonesian through a night of food and performance. We will begin with a feast of authentic Indonesian cuisine, which our guests can enjoy while exploring the different booths featuring our famous traditional properties. The doors will then open for our theatrical adaptation of an Indonesian folklore called Malin Kundang accompanied by a gamelan ensemble and traditional dances. We warmly invite everyone to come and get to know the culture of Indonesia! Feel free to bring along your friends - the more the merrier! Space are limited so reserve your ticket now before it’s gone!",Map Angell Hall - Auditorium B,['2016-02-20 17:30'],"['Asia', 'Culture', 'Diversity', 'Festival', 'Food', 'Graduate', 'International', 'Language', 'Multicultural', 'Undergraduate']"
28914,Coffee + Cookies with SID,Something for everyone! Learn about Semester in Detroit. Ask Questions about your application. Reconnect with other alumni. Just want to talk more about Detroit + where to get connected? Stop on by! There will be Avalon Cookies,Map East Quadrangle - 1615,['2016-02-12 11:00'],"['Alumni', 'Detroit', 'Diversity', 'Food', 'Free', 'Inclusion', 'Internship', 'Multicultural', 'Networking', 'Social', 'Social justice']"
28917,Friday Flicks: CREED,"Join us 2/12 at 9PM in the Kuenzel Room of the Michigan Union for our Friday Flick of the week, CREED. We will be showing pre-release DVD copy and we will provide popcorn!",Map Michigan Union - Kuenzel,['2016-02-12 21:00'],"['Film', 'Food', 'Free']"
28918,Get Your Sweat On! Body Positive Class,"Get your sweat on with this body empowering class that is a combination of Zumba, Strength, and Yoga. The class is sponsored by CAPS and Recreational Sports in support of National Eating Disorders Awareness Week. #NEDAwareness This event is open to the public. A waiver will be required for participation.",Map Central Campus Recreation Building - 2275,['2016-02-22 17:00'],"['Fitness', 'Food', 'Free', 'Health & wellness', 'Rec sports']"
28938,Tangerine Movie Night + Post-Movie Discussion,"Join SCOR and the Spectrum Center for the viewing of the Sundance film, Tangerine on Saturday, March 26th from 5-8 PM. The film viewing will be followed by roundtable discussions of the movie, dinner, and fellowship with your fellow SCOR members. For more information, visit scor-umich.com.",Map Rackham Graduate School (Horace H.) - Amphitheatre (4th Floor),['2016-03-26 17:00'],"['African american', 'Art', 'Film', 'Food', 'Free', 'Lgbt', 'Media', 'Multicultural', 'Social justice', 'Student org', 'Visual arts']"
28945,Intercultural Communication Program Suite Movie Screening: The Visitor,"The Intercultural Communication Program Suite (ICPS) is hosted by the Office of Academic Multicultural Initiatives (OAMI) and is an engaging flow of programs that increase your intercultural communication skills through reflection, cultural knowledge, courageous conversations and intentional workshops that will connect your skills to your personal leadership vision and academic path. The Visitor (2007) ""is a heartfelt, humanistic drama that deftly explores identity, immigration, cross-cultural communication and other major post-9/11 issues."" Join us for the movie, dinner & discussion! This is the second event in the Winter 2016 Semester ICPS Series. We hope you can make it to all the events throughout this semester! RSVP: tinyurl.com/ICPSFeb18",Map Student Activities Building - Maize and Blue Auditorium,['2016-02-18 18:00'],"['Culture', 'Diversity', 'Film', 'Food', 'Free', 'Graduate', 'International', 'Language', 'Multicultural', 'Undergraduate']"
28967,Variety Show,"Comedy, Magic, and A Capella. Free Snacks!",Map Pierpont Commons - Fireside Cafe,['2016-02-18 18:00'],"['Comedy', 'Food', 'Free', 'Music', 'North campus', 'Student org']"
28968,3/14 PIE DAY!,"It’s a “round-up” of pies and pie-shaped dishes. Look for chicken pot pie, pizza pie, dessert pizzas and, of course, fruit pies. Circle this one on your calendar!",Map South Quadrangle - and All Dining Halls,['2016-03-14 12:00'],['Food']
28969,Open Mic Night,"Will you play for food? We'll have a house drum kit, guitar rig and PA for your use. Free snacks for guests too!",Map Pierpont Commons - Fireside Cafe,['2016-03-16 19:00'],"['Food', 'Free', 'Music']"
28987,UMix Game Night,"Join us at UMix Game Night where we will feature almost every type of popular game! There will be: Minute To Win It games, Wolverine Feud, video games, board games, & a reality game show Pop Culture Clash. There are great prizes to be won & the craft for the night will be everyone's favorite childhood craft - Perler Beads. We will screen ""Spectre"" at 10:30PM and we'll have our legendary Nacho Bar for the midnight buffet.",Map Michigan Union,['2016-02-19 22:00'],"['Film', 'Food', 'Free', 'Games', 'Social', 'Umix']"
29007,Juried Art Competition Awards Reception,"Join us Monday, February 22nd, from 3-5PM for an awards reception to honor the winners of the Juried Art Competition. Light refreshments will be served in the Hussey Room on the 2nd Floor of the Michigan League. It is a great opportunity to view art & meet the artists behind the work!",Map Michigan League - Hussey,['2016-02-22 15:00'],"['Art', 'Exhibition', 'Food', 'Reception']"
29008,Cooking 101: Smoothies,"Join us for Cooking 101: Smoothies on Wednesday, February 24th, from 7-8:30 PM in the Michigan Union, Pendleton Room. Learn how to make easy - & healthy - smoothies on the go! Chef Eric will demonstrate three different smoothies & samples will be passed out for each one. Following the demos, prizes will be raffled off.",Map Michigan Union - Pendleton,['2016-02-24 19:00'],"['Food', 'Free', 'Health & wellness', 'Nutrition']"
29030,Malaysian Cultural Night 2016,"On March 28th 2016, the Michigan Malaysian Students' Association (MiMSA) will be organizing the 7th annual Malaysian Cultural Night at the University of Michigan. The theme this year is 'Dihantui Mimpi', roughly translated in context to 'Daunting Dreams', and will see the Malaysian student body perform a theatrical play containing an array of dances that combines traditional and contemporary Malaysian culture. The dances will be a solo Indian dance, an orang asli bamboo dance, a Chinese fan dance, a Malay Zapin dance, and a lion dance. After the performance, attendees will get to enjoy a free dinner reception at the Chemistry Atrium serving a variety of authentic Malaysian delicacies. A photobooth containing cultural elements of Malaysia will also be featured for guests to enjoy. Admission and food are completely FREE! RSVP HERE: http://goo.gl/forms/z6p53fgyzT",Map Lydia Mendelssohn Theatre,['2016-03-28 18:00'],"['Asia', 'Culture', 'Dance', 'Education', 'Food', 'History', 'International', 'Literature', 'Southeast asia', 'Student org', 'Theater']"
29092,Rainbows & Relaxation,Join the Spectrum Center's Student Event Planning Team (SEPT) for our first event on North Campus! We'll be ringing in Spring with a variety of stress-busting activities and snacks.,Map Pierpont Commons - Boulevard Room,['2016-03-09 18:30'],"['Diversity', 'Food', 'Free', 'Games', 'Inclusion', 'Lgbt', 'North campus', 'Social']"
29156,My Brothers Dialogue Series,"My Brothers is a lunch series open to all students, faculty and staff that address the unique needs and experiences of men of color at the University of Michigan in a safe, open space. All sessions include free lunch and are open to students, faculty, and staff. Our Mission: My Brothers seeks to empower men of color around issues of identity, intercultural competency, health, and wellness that affect them in an open atmosphere. The program welcomes all University of Michigan men of color, undergraduate and graduate, faculty and staff.",Map Michigan Union - CSG Chambers,"['2016-03-15 12:00', '2016-04-05 12:00']","['Discussion', 'Food', 'Free', 'Multicultural', 'Social']"
29167,Stay-cation Dinner,"South Quad is hosting a Stay-cation dinner on Wednesday, 3/2, 5-8pm for those sticking around during spring break. Menu is geared toward island and Latin flavors.",Map South Quadrangle,['2016-03-02 17:00'],['Food']
29169,Free Massage Night courtesy of RUB Ann Arbor,"Join our ""Stress Relief & Wellness Series"" on Tuesday, March 15th from 7-9 PM in Michigan Union Pond Room. Students will relax & relieve stress with free massages provided by RUB Ann Arbor. There will also be free food!",Map Michigan Union - Pond,['2016-03-15 19:00'],"['Food', 'Free', 'Health & wellness']"
29195,Interdisciplinary Care for LGBTQ+ People,"This workshop, primarily targeted to students in the health professions, will focus on how healthcare professionals provide holistic care to LGBTQ+ individuals. Through the course of the workshop, participants will learn about health care disparities, social justice issues within the medical system, and best practices for working with LGBTQ+ individuals. Attendees will also have the opportunity to apply their knowledge and practice these skills within interprofessional teams. Due to the limited capacity of the room, an RSVP link will be included on the event flyer. Those interested in attending the workshop are STRONGLY ENCOURAGED to RSVP beforehand.",Map School of Social Work Building - B798,['2016-03-16 18:00'],"['Activism', 'Career', 'Community service', 'Discussion', 'Diversity', 'Fitness', 'Food', 'Free', 'Graduate', 'Graduate school', 'Inclusion', 'Kinesiology', 'Law', 'Leadership', 'Lgbt', 'Networking', 'Nutrition', 'Pre law', 'Pre med', 'Psychology', 'Public health', 'Public policy', 'Rackham', 'Seminar', 'Social', 'Social impact', 'Social justice', 'Sociology', 'Student org', ""Women's studies"", 'Workshop']"
29210,Fields Café Open House,Sample our new menu. Enter to win a $25 Fields gift certicate. Talk to us about Café to Go catering with quick and easy shortcode billing!,Map Palmer Commons - Third Floor,['2016-03-09 15:00'],['Food']
29217,First Generation Dinner,"This dinner kicks off the Vice Provost’s sponsored First-gen Awareness Campaign. First-gen undergraduates, as well as first-gen graduate, medical, dental and law students are invited! In recent months the university has been developing at first-gen web-site that students can access through the U of M web-site page. This first-gen site will be rolled out at the dinner for the first time! In addition a short video will be shown highlighting several first-gens discussing their experiences here at the University of Michigan. We will also hear from a first-gen keynote speaker. Enjoy a free meal, meet other UM first-gens, share stories about being first in your family, relax in a friendly setting and meet new friends. RSVP by March 4 to: http://goo.gl/forms/WLPgOFsrqB",Map Michigan League - Ballroom,['2016-03-09 18:00'],"['Diversity', 'Food', 'Free', 'Inclusion', 'Social justice', 'Welcome to michigan']"
