373,Darcie Dennigan and Tung-Hui Hu,"Darcie Dennigan's first book, Corinna A-Maying the Apocalypse, won the Poets Out Loud prize and was published by Fordham University Press in 2008. Her poems and other writing have appeared in 180 More: Extraordinary Poems for Every Day, Atlantic Monthly, The Believer, Gulf Coast, The Nation, POOL, and Tin House. She is an associate editor at H_NGM_N, an online journal of poetry, poetics, etc., and a graduate of the Michigan MFA program. The recipient of recent awards from Coldfront Magazine and the Bread Loaf Writers' Conference, she lives in Providence, RI. Tung-Hui Hu is the author of two books of poetry, ""Mine"" (Ausable/Copper Canyon, 2007), and ""The Book of Motion"" (University of Georgia, 2003). Described as a ""contained surreal style that deftly shapes a philosophical argument"" (Los Angeles Times), his writing has appeared in The New Republic, Ploughshares, Gastronomica, and Martha Stewart Living Radio. At the University of Michigan, he teaches courses on time-based art and poetry. His latest project is a sound installation titled The Last Time You Cried (lasttimeyoucried.com).",Map Museum of Art - Helmut Stern Auditorium,['2010-03-11 17:00']
15660,Erb Institute Colloquium / Laurie Kaye Nijaki,"Time: 12:00-1:30pm Location: Ross, K1310 *Open to the University community Laurie Kaye Nijaki, Ph.D., M.U.P. is an Erb Institute Postdoctoral fellow at the University of Michigan. Read more: http://erb.umich.edu/HTML-Email/colloquia/13-14/Laurie-Kaye-Nijaki-Colloquia.html",Map Ross School of Business - K1310,['2013-12-02 12:00']
27815,Princeton Tournament,The Tae Kwon Do team will travel to compete at the annual tournament at Princeton University.,Princeton University,"['2016-02-27 8:00', '2016-02-28 0:00', '2016-02-29 0:00', '2016-03-01 0:00']"
14462,CJS Film Series - Devotion: A Film About Ogawa Productions,"Directed by Barbara Hammer | 82min | Video -Includes Curator’s Talk by Prof. Markus Nornes Barbara Hammer encountered Ogawa’s widow, Yoko Shiraishi, when one of her films showed at the Yamagata International Documentary Film Festival. She was intrigued by this strange collective, and set out to make a film about them. Her wonderfully idiosyncratic documentary often uses random images from the films to stand for the collective’s members, as if they were home movies. She encountered suspicion as a feminist, as a foreigner, and as a documentary filmmaker who chose not to live and dwell with her subjects. Hammer has said, “It is the most difficult film I have ever made.” Devotion is a striking meditation on political passion and the gender dynamics in artist/activist collectives.",Map Edward Henry Kraus Building (Natural Science) - Natural Sciences Auditorium,['2013-10-04 19:00']
35749,Applied Interdisciplinary Mathematics,"A substantial body of terramechanics research has been performed at the U.S. Army Tank Automotive Research, Development, and Engineering Center (TARDEC) and the U.S. Army Engineer Research and Development Center (ERDC) that led to the development of various mobility prediction methodologies including the NATO Reference Mobility Model (NRMM). These methodologies are numerical algorithms for predicting cross-country vehicle movement at length scales of several meters to several kilometers. They are based on empirical results drawn from years of resource-intensive experimental testing and have been used widely by the military community. As a consequence of their empirical nature, while the methods have been useful for prediction of large, heavy vehicle mobility, they can neither be extrapolated to today's vehicle designs containing advanced technologies nor are applicable to lightweight robotic vehicles. Hence is the need for a physics-based approach that would enable a high fidelity mobility prediction. This research is aimed at augmenting the role that computational multibody dynamics (MBD) plays in characterizing the dynamics of discrete media in terramechanics applications. The discrete element method (DEM) is a powerful, emerging tool for analyzing these phenomena. The use of novel frictional-contact modeling techniques, such as the differential variational inequality (DVI) approach, which complement existing penalty/regularization approaches, in combination with a mapping of the solution algorithms onto commodity massively parallel hardware is envisioned to lead to a major breakthrough in our ability to simulate the dynamics of tracked and wheeled vehicles operating on deformable terrain. The challenge, however, is the computational performance of such approaches in terms of efficiency and robustness which are addressed in this research. The research focuses on the use of second order optimization methods to improve the robustness of the DVI method for large multiscale MBD problems. This research thrust is predicated on the assertion that bringing higher order information into the numerical solution will improve its rate of convergence. Speaker(s): Paramsothy Jayakumar (US Army TARDEC)",Map East Hall - 1084,['2017-01-27 15:00']
18011,Catching Your Breath,"A free monthly program for caregivers of adults with memory loss. Designed for learning skills for continued health and well-being. Info and to register: 734-936-8803. Also Nov. 12, Dec. 15. Presented by Mich. Alzheimer’s Disease Center. Free.",Map Matthaei Botanical Gardens,['2014-09-15 10:00']
1921,"Masterclass:  Maxim Rubtsov, flute",Principal Flute of the Russian National Orchestra,Map Stearns Building - Cady Room,['2009-09-28 16:30']
24638,Can College Make You Smarter? (Or Just Teach You Stuff?),"Dr. Richard E. Nisbett is the author of ""Intelligence and How to Get It"" and ""Mindware: Tools for Smart Thinking."" For 2500 years, educators were confident that education not merely taught people useful facts and procedures for solving particular problems, but made people smarter in general. 20th century psychologists were dubious that there was much “transfer” of abilities taught in the classroom to the infinite variety of problems encountered in everyday life. The debate now centers on what is called “critical thinking skills.” Current evidence that higher education produces much in the way of critical thinking skills is mixed at best. But is college getting a bum rap? Is there a more optimistic story to be told – one more in the line with what thinkers from Plato to Dewey believed? And what would we have to do to be certain that college students were really smarter on the way out than they were on the way in? This lecture is part of the Department of Psychology's Exploring the Mind Lecture Series.",Map Rackham Graduate School (Horace H.) - Auditorium,['2015-10-15 19:00']
1565,Festifall,"Come out to the Central Campus Diag, meet student organizations, and get involved! With over 400+ student organizations to choose from, you are bound to find the right student organization for you.",Map Harlan Hatcher Graduate Library,['2009-09-10 11:00']
29180,"Dissertation Pedagogy Workshop: Hyae-Jin Hwang, piano",Topic: Competitions and Young Musicians,Map Earl V. Moore Building - Britton Recital Hall,['2016-03-10 19:30']
12299,Martha Wainwright,"Martha Wainwright is the daughter of folk legends Loudon Wainwright III and Kate McGarrigle and sister of acclaimed singer songwriter Rufus Wainwright. Born in New York City and raised in Montreal, she spent her childhood immersed in music and often performing with her parents and later her sibling. But Martha is undoubtedly her own person, with her own sense of style, creating her own music with an extraordinary versatile and compelling voice. She has recorded a live collection of Edith Piaf songs, for example, which it's hard to imagine either of her parents doing. Martha's latest album, ""Come Home to Mama,"" features songs inspired by matters of life and death–the death of Kate McGarrigle and the birth of Martha's first child. Says Martha: “This record is a culmination of my life experiences so far. Everything changed for me a couple of years ago and this record is a representation of that and a return to the reason I started writing songs. I’ve made this record as a motherless child and as a mother. Two things I had never been before. For me, it is a new beginning.”","Off Campus Location - The Ark, 316 S. Main, Ann Arbor, MI",['2013-03-25 20:00']
21425,Impact Dance Spring Show,Night 2 of 2,Map Power Center for the Performing Arts,['2015-02-14 19:00']
5574,Health Screening for Jewish Genetic Diseases,"Did you know that 1 in 5 Ashkenazic Jews is a carrier for a Jewish genetic disease? On April 6th, Health and Wellness will be hosting the first health screening for 18 Jewish genetic diseases at Hillel. Getting tested BEFORE you start a family is the key to prevention. But remember, carriers are HEALTHY people and are not predisposed to disease. For questions or concerns, e-mail jewgenetics@umich.edu. In order to get tested, you must pre-register online: https://www.victorcenters.org/screenings/default.aspx?eid=13",Map Hillel (Mandell L Berman Center) - Green Auditorium,['2011-04-06 15:00']
13389,"Masters Recital: Nicholas Nestorak, tenor","PROGRAM: Mozart - “Misero! O sogno . . . Aura che intorno spiri” KV 431; DvoÅ™Ã¡k - PÃ­snÄ› milostné, op. 83, Mendelssohn - “Dann werden die Gerechten Leuchten” from Elijah; Vaughan Williams - On Wenlock Edge.",Map Earl V. Moore Building - Britton Recital Hall,['2013-04-19 20:00']
36025,Dissertation Defense,Modifying memories: Parsing motivational and predictive value,Map East Hall - 4464,['2016-11-22 12:00']
6574,Open Wound: The Tragic Obsession of Dr. William Beaumont,"The Center for Bioethics and Social Sciences in Medicine (CBSSM) and the Center for the History of Medicine are co-sponsoring a talk by Dr. Jason Karlawish, Professor of Medicine and Medical Ethics and the University of Pennsylvania. Dr. Karlawish will discuss his forthcoming novel, ""Open Wound: The Tragic Obsession of Dr. William Beaumont,"" a story based on true events along the early 19th century American frontier. A reception will follow the talk, and copies of the book will be available for purchase.",Map A. Alfred Taubman Biomedical Science Research Building - 1130C BSRB,['2011-10-20 15:00']
18636,"Discussion: Where do you live? Past, Present or Future","Topic of Discussion: Where do you find your mind is most? In the past, in the present or in the future? How can this affect how you live?How to be where you are",Michigan Union - Welker Room (1st floor),['2014-11-03 18:30']
19025,Info. Session: Unilever,"Employer: Unilever Unilever Future Leaders Program Unilever is one of the world’s leading suppliers of Food, Home and Personal Care products with sales in more than 190 countries. Working to create a better future every day, we help people feel good, look good and get more out of life. Come join us for an information session featuring Jim Breach, VP of Customer Development, Walmart Global and other key Marketing & Sales representatives who will be discussing our full-time accelerated leadership development program. Food and Light Refreshments Provided www.unileverusa.com/careers",Ross School of Business,['2014-09-18 17:45']
38769,Queers with Careers,"The Spectrum Center Programming Board and the University Career Center bring you -- Queers with Careers! We'll be offering info about job and internship searchs, LGBTQ+-specific resources, and conversation about being out (or not ... and some of those complexities) in the process. We'll be joined by a panel of LGBTQ+ professionals who will share their stories. Refreshments and good conversation guaranteed! Your RSVP will be used to help order refreshments: goo.gl/forms/4pLjcfkh0l4dzct93","Map Student Activities Building - University Career Center, Program Room (Room 3003)",['2017-02-20 17:30']
26257,NATIONAL TOURNEY! ,The 2015 Regional Champions are headed to the compete in the NIRSA National Tournament,Reach 11 Sports Complex,"['2015-11-18 5:00', '2015-11-19 0:00', '2015-11-20 0:00', '2015-11-21 0:00', '2015-11-22 0:00', '2015-11-23 0:00']"
32260,Wynwood Walls - Art as Ignition: Presenting Jessica Goldman Srebnick with Tristan Eaton and Kashnik,"Dark, gritty, and desolate were words used to describe Miami’s Wynwood neighborhood in 2006. Wanting to revitalize the neighborhood, renowned place-maker, the late property developer and patron of the arts Tony Goldman, saw the natural vocabulary of Wynwood was its hand-painted signage, graphics, and graffiti. In 2009, Wynwood Walls began, arguably the nation’s only outdoor street art museum, open to the public without charge. Composed of six separate warehouses, the exterior walls serve as giant canvases for the greatest street art collection ever assembled in one place. In 2010, the Wynwood Doors were added in what was formerly a junkyard. The culmination of the project is the Wynwood Walls Garden, completed in December 2015. The project expands the privately owned and funded Wynwood Walls Garden to an incredible 45,000 square feet of open space in an urban core. The project has evolved into a living Museum of the Streets, with new murals added each year, attracting hundreds of thousands of people. Since its inception, the space has seen over 70 artists representing 18 countries who have covered over 85,000 square feet of walls, all at the center of a now thriving, diverse, and inspiring neighborhood. Jessica Goldman Srebnick is the CEO of Goldman Properties and the founder of Goldman Global Arts (GGA), an organization that produces impactful, conceptual, and large-scale creative projects. GGA is dedicated to Miami’s emerging Wynwood Arts District, with a key focus on the vitality, aesthetic, and artistic components of all products created by the firm. Tristan Eaton is a graffiti artist, street art muralist, illustrator, and toy designer. Eaton’s large-scale mural work features a meticulous, visual collage of pop imagery executed freehand with spray paint on a colossal scale and can be found in cities across the globe. His work is also part of the Museum of Modern Art NY’s permanent collection. Kashink is one of the few active female artists in the French graffiti/street art scene. She wears a mustache and only paints men, preferably fat and hairy, looking like sensitive gangsters, alien-looking ogres, or shaman from ancient tribes. Inspired by both Hispanic and Slavic origins of pop art, her work considers issues of the absurdity of social interactions through the theme of masks and the various cultural traditions surrounding death. Supported by the University of Michigan Institute for Humanities, Chelsea River Gallery.","Michigan Theater: 603 E. Liberty Street, Ann Arbor MI",['2016-10-20 17:10']
38817,Intro to UCC and Handshake Clinic,"This is for students of Econ 208: Handshake is the best wayto connect to employers, jobs/internships, and events on campus! Do youknow how to use it? Come join us as we share the best ways to use Handshake! This will be an interactive session, so students will need a laptop or tablet. If you are unable to bring one, please ask a peer to share and follow along with them. Outline: Top 5 things you can do to engagewith the University Career Center | 5-10mins Career Tracks | 5mins Handshake Clinic | 30 - 35mins","University Career Center office University Career Center, 3200 Student Activities Building 515 E Jefferson St, Ann Arbor, MI, United States",['2017-03-12 16:00']
32089,The President and the Justice:  A Look at the Legacy of Justice John Paul Stevens,"Join us for a Constitution Day Lecture featuring Linda Greenhouse who will highlight Justice Stevens’ jurisprudence and the indelible mark he leaves on the Supreme Court. Justice John Paul Stevens was appointed to the Supreme Court in 1975 by President Gerald R. Ford. Now at the age of 96, Justice Stevens is still an active contributor to our understanding of the Constitution through his speeches, articles, and books. Linda Greenhouse is a Pulitzer Prize winning reporter who covered the U.S. Supreme Court for nearly three decades for the New York Times. She currently teaches at the Yale Law School. Linda Greenhouse is also the author of the newly-released book, The Burger Court and the Rise of the Judicial Right, which gives a fresh and revelatory look at the Warren Burger Supreme Court. The book asserts that it was not a “moderate” or transitional court, as often portrayed, but a conservative one that still defines the constitutional landscape we live in today. Books will be available for sale.",Map Gerald Ford Library,['2016-09-15 19:30']
26496,Keynote Memorial Lecture: Naomi Tutu,"The 2016 keynote memorial lecturer is Nontombi Naomi Tutu: international speaker; race & gender justice activist; human rights activist, and daughter of South African social justice advocate and bishop, Desmond Tutu. Mrs. Tutu’s professional experience ranges from being a development consultant in West Africa to being program coordinator for programs on race & gender and gender-based violence in education at the African Gender Institute at the University of Cape Town. In addition Tutu has taught at the University of Hartford, University of Connecticut, and Brevard College in North Carolina. She served as program coordinator for the historic Race Relations Institute at Fisk University, and was a part of the Institute’s delegation to the World Conference Against Racism in Durban. As well as speaking and preaching, Naomi Tutu has established Nozizwe Consulting. Nozizwe means “Mother of Many Lands” in Xhosa and is the name she was given by her maternal grandmother. The guiding principle of Nozizwe Consulting is to bring different groups together to learn from and celebrate their differences and acknowledge their shared humanity. As part of this work she has led Truth and Reconciliation Workshops for groups dealing with different types of conflict. Sponsored by the Office of Academic Multicultural Initiatives.",Map Hill Auditorium,['2016-01-18 10:00']
270,Navigating the Maize,This session offers tips on using U-M's automated application system. There will also be instruction on the Career Path Navigator online tool and the new Career Services Web site. Register by Oct. 1 at www.cew.umich.edu or by calling 764-6005.,,['2009-10-05 16:00']
34102,"Wake Forest, Masters in Management Program | Networking Dinner (The Original Cottage Inn)","Join the Masters in Management program at the Wake Forest University School of Business for a networking lunch to learn more about the largest Masters in Management program in the U.S. Launched in 2006 as the premier management program for non-business students. Our MA in Management program boasts a cohort of 150 students from more than 70 colleges & universities and 45 majors. Graduates of our program go on to careers in consulting, finance, marketing, HR, operations, tech, healthcare and more....","512 E William St, Ann Arbor, MI 48104, USA",['2016-10-26 18:30']
18760,Mass Meeting!!,"This is the club's first mass meeting!  Come to hear about upcoming events and meet some great people!  We will be talking about events such as a casting clinic, salmon fishing trip, and steelhead tournament!  Hope to see you there!",1024 Dana Building,['2014-09-10 19:00']
35845,"WINTER 2017 COMMUNICATION & MEDIA SPEAKER SERIES Perceived Realism, Narrative Persuasion, and the Beholder’s Eye","Much, but not all, research conducted since the late 1970s has demonstrated a relationship between people’s judgments of media content realism and the potential impact of that content. The same research has struggled to identify the conceptual dimensions people use to make judgments about realism. This talk will briefly present the results of two experiments that look at the thoughts people report having while consuming written and filmic narratives and how those thoughts relate to their scores on perceived realism and narrative engagement scales. Then the thoughts reported will be used as a basis to discuss alternative or additional ways to conceptualize the concepts of perceived realism and unrealism, and how those concepts could be operationalized. Rick Busselle’s research and teaching focuses on how mediated stories influence our perceptions and understandings of social issues related to poverty, crime, addiction, and mental illness. His research focuses specifically on engagement with narratives, perceived realism of stories, and the social construction of reality through media. His work has been published in Communication Theory, Communication Research, and The Journal of Broadcasting & Electronic Media, among other scholarly journals and academic proceedings.",Map North Quad - 2435,['2017-01-26 16:00']
39696,Talk by Jamie Reuland,Talk by Jamie Reuland,Map Michigan League - Henderson Room,['2017-04-13 16:00']
31865,56th Annual Conference on Organ Music Recital: Department of Organ Students,"Students Matthew Durham, Andrew Earhart, Andrew Lang, Meghan Meloy Ness, Phillip Radtke, Jim Renfer, and Emily Solomon perform music of Froberger and Weckmann in honor of the 400th anniversary of the composers’ births.",Map Earl V. Moore Building - Blanche Anderson Moore Hall,['2016-10-04 10:30']
9124,"NIME Late Nights: Experimental electronics, robots, Theremins and lots of noise.",Part of the Conference on New Interfaces for Musical Expression (NIME). Must be 18+ to attend,Off Campus Location - Necto - 516 Liberty,['2012-05-23 21:00']
17348,Artmaking,"Create your own art project inspired by the exhibition of contemporary Native American artists in Changing Hands: Art Without Reservation 3. Designed for families with children ages 6-12 to experience art together, UMMA docents will lead families on an exploration of the exhibition followed by a hands-on workshop. This workshop is offered in partnership with the Ann Arbor Art Center.",Map Museum of Art,['2014-06-21 11:00']
9381,Getting Started with Photoshop CS5,"In this hands-on workshop you’ll get an orientation to the various types of tools that make Photoshop so powerful. We’ll include some basics such as cropping, resizing, and using the “Content-Aware” fill. We’ll combine images and parts of images together (using “layers”) add text, and apply effects, such as a bevel to make an image look like a button. In addition, you’ll be introduced to the Adjustments Palette, and begin to learn the different ways you can improve the look of your images.","Map Harlan Hatcher Graduate Library - Faculty Exploratory, 206",['2012-08-22 15:00']
11666,Explore the Art and Culture of Southeast Asia,"Visit the Museum’s South and Southeast Asian galleries with UMMA docent and Art Center instructor Susan Clinthorne, and then create an artwork based on the folk arts from that area of the world. Art will be created using soft pastels or acrylic paint. All levels welcome; no experience necessary.",Map Museum of Art,['2013-01-12 13:00']
12186,Guest Recital:  Piano students from the Cincinnati College Conservatory of Music,"Second of a three-concert series of exchange programs between U-M and the Eastman School of Music, the Oberlin Conservatory, and the Cincinnati Conservatory. PROGRAM: Bach - French Suite no. 2 in C Minor, BWV 813; Prelude and Fugue in G Minor, BWV 885; Prelude and Fugue in E-flat Major, BWV 852; Prelude and Fugue in E-flat Minor and D-sharp Minor, BWV 853; Prelude and Fugue in B-flat Major, BWV 866; Prelude and Fugue in B Minor, BWV 869; Partita no. 6 in E Minor, BWV 830",Map Walgreen Drama Center - Stamps Auditorium,['2013-02-10 17:00']
27075,International Economics,Abstract and paper not yet available,Map Lorch Hall - 201,['2016-04-14 11:30']
39710,#exploreLSA major/minor expo,"The Major/Minor Expo is an ideal chance for you to explore the world of academic opportunities at LSA and throughout the University. It brings together representatives from nearly every discipline so you can gather information that will help you decide which areas of study you’d most like to pursue. Come and explore all that LSA has to offer. Attendees will have the opportunity to win an iPad just for sharing your feedback. Stop by our table in the Michigan Union Rogel Ballroom to learn more about the Sweetland Minor in Writing and Peer Writing Consultant programs. To find out more about the event, visit http://myumi.ch/explorelsa17",Map Michigan Union - Rogel Ballroom,['2017-03-21 11:00']
30400,"Free Screening of ""The Hunting Ground""","Come watch a free screening of ""The Hunting Ground"" on April 18th at 6:30 p.m in the Kuenzel Room of the Michigan Union, followed by a Q&A with SAPAC Director Holly Rider-Milkovich and UMPD SVU officers. Free snacks will be provided. ""The Hunting Ground""is an award-winning documentary film about incidents of sexual violence on U.S. college campuses and what its creators say is a failure of college administrations to adequately deal with it. The film also focuses on student survivors leading a movement for change.",Map Michigan Union - Kuenzel,['2016-04-18 18:30']
25605,Literature Brown Bag: Heliodorus' Introduction: An Ethical Puzzle,Brown Bag,"Map Angell Hall - 2175, Classics Library",['2015-11-10 12:00']
1657,"Second Dissertation Recital: Justin Elias Benavidez, tuba","PROGRAM: Telemann - Sonata for Bassoon and Harpsichord in F Minor, TWV 41: f1; Meador - Six-Pack for Solo Tuba; Szentpali - Caprices No. 1, 2, 3; D’Rivera - Four Pieces for Brass Quintet",Map Earl V. Moore Building - Britton Recital Hall,['2010-01-17 17:00']
6506,Little Women,"Dept. of Musical Theatre Studio Production. A musical by Jason Howland, Mindi Dickstein and Allan Knee. Based on the novel by Louisa May Alcott. Directed by Danny Gurwin. Tickets available at the League Ticket Office, 734-764-2538.",Map Walgreen Drama Center - Arthur Miller Theatre,['2011-12-11 14:00']
25537,"Masters Recital: Noniko Hsu, flute",PROGRAM: Ran - East Wind; Jolivet - Chant de Linos; Chang - Poem; Taktakishvili - Sonata in C Major for Flute and Piano; Copland - Duo for Flute & Piano; Franck - Sonata in A Major for Flute & Piano; Clarke - TRKs,Map Duderstadt Center (Media Union) - Video Studio,['2015-10-30 20:00']
36097,Michigan Business Forum,"Phi Chi Theta is hosting the CEO of Shinola and former president of the Detroit Lions, Tom Lewand. Through this fireside chat with Tom, we will learn his plan to lead what Adweek has deemed the “Coolest Brand in America,” how Shinola responds to fashion trends, and where the company is headed. Be sure to get there on time, because the first 300 audience members to arrive will receive a free custom monogrammed journal courtesy of Shinola! The format of the event will be a casual fireside chat with plenty of time for questions from the audience. This event is open to the general public. Feel free to invite your friends & family to the Facebook event!",Map Rackham Graduate School (Horace H.),['2016-11-18 16:00']
1341,Eco-Restoration Workday at the Arb: Earth Day Related Event,"Enjoy and help preserve and protect the beautiful natural areas at Nichols Arboretum while contributing to natural-areas stewardship and restoration efforts by removing invasive shrubs and trees, which are easier to spot in the winter. Groups are welcome to join a public workday with advance notice or schedule a special service event. 9am to noon.",Map Nichols Arboretum,"['2010-03-13 9:00', '2010-04-10 9:00']"
13299,Gifts of Art presents Birdpants: Mixed Media,"Missy Orge creates work that is evocative of scientific curiosities and mounted butterflies, with a humor that sneaks up and inspires a much closer look. Her current work focuses on birdpants Ì¶ tiny, ornithologically correct pants that “could be for backyard visitors who are either fashion-forward or simply chilly in the Michigan winter."" She employs traditional craftwork such as quilting, embroidery and beading to produce highly detailed Ì¶ and decidedly non-traditional Ì¶ confections that encourage the viewer to consider the possibilities of enticing a chickadee to don a pair of slacks. Making Ann Arbor her home for more than 20 years, she spends her spare time filling bird feeders in the hope that, one day, she can talk a songbird into modeling her creations.","Map University Hospitals - Gifts of Art Gallery – Main Corridor, Floor 2","['2013-04-15 8:00', '2013-04-16 8:00', '2013-04-17 8:00', '2013-04-18 8:00', '2013-04-19 8:00', '2013-04-20 8:00', '2013-04-21 8:00', '2013-04-22 8:00', '2013-04-23 8:00', '2013-04-24 8:00', '2013-04-25 8:00', '2013-04-26 8:00', '2013-04-27 8:00', '2013-04-28 8:00', '2013-04-29 8:00', '2013-04-30 8:00', '2013-05-01 8:00', '2013-05-02 8:00', '2013-05-03 8:00', '2013-05-04 8:00', '2013-05-05 8:00', '2013-05-06 8:00', '2013-05-07 8:00', '2013-05-08 8:00', '2013-05-09 8:00', '2013-05-10 8:00', '2013-05-11 8:00', '2013-05-12 8:00', '2013-05-13 8:00', '2013-05-14 8:00', '2013-05-15 8:00', '2013-05-16 8:00', '2013-05-17 8:00', '2013-05-18 8:00', '2013-05-19 8:00', '2013-05-20 8:00', '2013-05-21 8:00', '2013-05-22 8:00', '2013-05-23 8:00', '2013-05-24 8:00', '2013-05-25 8:00', '2013-05-26 8:00', '2013-05-27 8:00', '2013-05-28 8:00', '2013-05-29 8:00', '2013-05-30 8:00', '2013-05-31 8:00', '2013-06-01 8:00', '2013-06-02 8:00', '2013-06-03 8:00', '2013-06-04 8:00', '2013-06-05 8:00', '2013-06-06 8:00', '2013-06-07 8:00', '2013-06-08 8:00', '2013-06-09 8:00', '2013-06-10 8:00']"
34032,Topology,"Let M be a manifold that admits a nontrivial cover diffeomorphic to itself. What can we then say about M? Examples are provided by tori, in which case the covering is a linear endomorphism. Under the assumption that all iterates of the covering of M are regular, we show that any self-cover is induced by a linear endomorphism of a torus on a quotient of the fundamental group. Under further hypotheses we show that M admits the structure of a principal torus bundle. We use this to give an application to holomorphic self-covers of Kaehler manifolds. Speaker(s): Wouter Van Limbeek (University of Michigan)",Map East Hall - 1866,['2016-10-06 16:00']
36809,Combinatorics,"Generalized permutahedra are a beautiful family of polytopes with a rich combinatorial structure. We explore the Hopf algebraic structure of this family. We then use this structure to unify old results, prove new results, and answer open questions about many objects of interest, such as graphs, matroids, posets, trees, set partitions, building sets, hypergraphs, and simplicial complexes. In particular, we shed new light on the basic problem of inverting a power series. The talk will be based on joint work with Marcelo Aguiar, and will assume no previous knowledge of Hopf algebras or generalized permutahedra. Speaker(s): Federico Ardila (San Francisco State U.)",Map East Hall - 4088,['2017-03-17 15:10']
2999,"Masters Recital:  Emmanuel Toledo, Clarinet","PROGRAM: von Weber - rand Duo Concertant;Poulenc - Sonata for Clarinet and Bassoon; BartÃ³k - Contrasts for Violin, Clarinet, and Piano; Brahms - Quintet in B minor for Clarinet and Strings",Map Walgreen Drama Center - Stamps Auditorium,['2009-11-23 20:00']
11287,COLOR!  An Exhibit of Costumes to Lighten our Dreariest Month!,"Curated by Professor Jessica Hahn the costume pieces and accessories are pulled from UM costume stock, the Historic Costume Collection and Professor Hahn\&##39;s personal collection. How does color affect our lives?",Map Duderstadt Center (Media Union) - Duderstadt Gallery,['2013-02-21 12:00']
7000,Student Actuaries Workshop,"Workshop on career development, focusing on resume writing. This is a closed event.",Map East Hall - 1360,['2011-09-21 17:30']
17054,Domino's Corporate Headquarters Immersion Excursion,"Looking for an exciting career at a thriving organization right here in Michigan? Domino's Pizza, a global organization with over 8,000 stores worldwide and head-quartered in Ann Arbor, MI is opening it's doors just for Michigan to allow students a sneak peek in the ""day in the life"" of working at their corporate office. The day will include: -Meet and greets with senior leadership -A chance to learn about job and internship opportunities with Domino's including their People Pipeline Program - a rotational program for recent college grads -Find out more about franchising and Domino's community involvement -Q&A with Domino's staff including recent Michigan alums -Lunch (create your OWN pizza!) and an opportunity to try new test products! On Friday, April 11th, Career Center staff will meet selected participants on-site to Domino's corporate headquarters at Domino Farms. The event will take place between 1:30- 5 pm. Interested students must submit a resume and short essay on the Career Center Connector (C3) to be considered. *******Important: The short essay (no more than half a page) should describe your interest in participating in this event and what you hope to gain from it. Before applying, you must FIRST upload your essay in your “documents” tab on C3 and be sure you select document type: ""Other Documents"" when uploading. Once your resume and essay are uploaded into your documents tab, then you will be ready to apply. High priority will be given to Juniors and Seniors.",Off Campus Location - The Career Center Connector - Online Application,['2014-03-31 0:00']
22588,ASCercise,ASCercise stands for ASC + Exercise! We do a variety of sports throughout the year.,Map Palmer Field,['2015-04-19 12:30']
27809,Get to Work!,"From exploring options to landing your first internship, your career journey begins now. Attend this 50-minute interactive workshop for first year students to assess your interests and skills and explore future opportunities. Session will include: Fun, informal career activities to help you generate ideas Valuable career and major resources to keep your journey going Tips and tricks for making the most effective use of The Career Center This session will be offered: Tuesday, January 19/5:00-6:00 PM/West Quad Multipurpose Room Tuesday, January 26/6:00-7:00 PM/ West Quad Multipurpose Room Thursday, January 28/5:00-6:00 PM/West Quad Multipurpose Room Wednesday, February 3/6:00-7:00 PM/Couzens Multipurpose Room Thursday, February 4/5:00-6:00 PM/ The Connector Multipurpose Room Wednesday, February 17/5:00-6:00 PM/Couzens Multipurpose Room Tuesday, February 23/ 6:00-7:00 PM/The Connector Multipurpose Room","Multipurpose Room Couzens Hall 1300 E Ann St, Ann Arbor, MI 48109, USA",['2016-02-17 17:00']
10102,Ever wonder how a law school admissions committee makes decisions?,"Join deans of admission from the University of Chicago, the University of Michigan, and the University of Pennsylvania law schools for a realistic look at how applications are reviewed. Panelists and student participants will debate the merits of actual law school applications to select the best. You'll learn what works and what doesn't in the competitive law school admissions process.","Map Hutchins Hall - Room 100, Hutchins Hall, 625 South State Street",['2012-09-19 18:00']
7254,My Right Self: An Exhibit Exploring Issues of Gender and Identity,"Transgender issues and rights are particularly relevant to contemporary questions of social justice and human rights as they inherently invoke conversations on sex, gender, sexuality, behavior, and sociopolitical hierarchies of power which affect all aspects of society. These images (and accompanying text) are meant to confront and dispel myths and misperceptions around marginalized and disenfranchised communities. Facebook event link: https://www.facebook.com/event.php?eid=212614895471160 Main library page exhibit link: http://bit.ly/nNkkGb Online exhibit: http://www.myrightself.org",Map Taubman Alfred Med. Library - 1135 E. Catherine St,"['2011-10-10 9:00', '2011-10-11 9:00', '2011-10-12 9:00', '2011-10-13 9:00', '2011-10-16 9:00', '2011-10-17 9:00', '2011-10-18 9:00', '2011-10-19 9:00', '2011-10-20 9:00', '2011-10-21 9:00', '2011-10-22 9:00', '2011-10-23 9:00', '2011-10-24 9:00', '2011-10-25 9:00', '2011-10-26 9:00', '2011-10-27 9:00', '2011-10-28 9:00', '2011-10-29 9:00', '2011-10-30 9:00', '2011-10-31 9:00', '2011-11-01 9:00', '2011-11-02 9:00', '2011-11-03 9:00', '2011-11-04 9:00', '2011-11-05 9:00', '2011-11-06 9:00', '2011-11-08 9:00', '2011-11-15 8:00', '2011-11-16 8:00', '2011-11-17 8:00', '2011-11-18 8:00', '2011-11-19 8:00', '2011-11-20 8:00']"
